1451639.779300000053,-1374271.027299999958
1451579.683500000043,-1374332.954099999974
1451579.50959999999,-1374335.535699999891
1451568.067199999932,-1374346.308100000024
1451500.233400000026,-1374441.968799999915
1451500.04560000007,-1374444.544900000095
1451480.299000000115,-1374470.659100000048
1451452.138599999947,-1374511.515700000105
1451428.745700000087,-1374548.416699999943
1451421.124099999899,-1374564.288699999917
1451398.706900000107,-1374603.577899999917
1451352.258699999889,-1374690.701499999966
1451340.2696,-1374709.191200000001
1451302.262600000016,-1374748.441899999976
1451297.052099999972,-1374756.935300000012
1451288.172599999933,-1374776.195999999996
1451272.2696,-1374833.541999999899
1451256.464200000046,-1374869.209999999963
1451224.522099999944,-1374934.875199999893
1451202.283700000029,-1374990.049000000115
1451156.342600000091,-1375084.085100000026
1451152.845699999947,-1375084.65690000006
1451131.631400000071,-1375131.379799999995
1451126.38320000004,-1375154.528500000015
1451122.247599999886,-1375166.026599999983
1451123.762499999953,-1375179.158800000092
1451122.629200000083,-1375186.978799999924
1451120.239899999928,-1375194.376500000013
1451120.55159999989,-1375200.05019999994
1451118.586799999932,-1375217.562300000107
1451119.325999999885,-1375229.546799999895
1451121.203100000042,-1375237.521399999969
1451136.578999999911,-1375254.781699999934
1451153.181399999885,-1375264.839500000002
1451160.327899999917,-1375271.96399999992
1451160.827700000023,-1375275.061699999962
1451177.537199999904,-1375285.742499999935
1451181.450500000035,-1375309.958799999906
1451176.203399999999,-1375314.608400000026
1451164.589799999958,-1375309.485199999996
1451134.214799999958,-1375292.106699999887
1451105.415599999949,-1375277.011900000041
1451092.567899999907,-1375279.084400000051
1451087.338299999945,-1375283.762099999934
1451089.03879999998,-1375294.303099999903
1451099.495399999898,-1375303.439400000032
1451168.984299999895,-1375332.98359999992
1451166.318399999989,-1375346.149900000077
1451160.128299999982,-1375356.058500000043
1451134.792499999981,-1375373.537699999986
1451110.479300000006,-1375382.551299999934
1451093.351199999917,-1375384.04150000005
1451081.280400000047,-1375387.269300000044
1451077.713200000115,-1375394.849299999885
1451077.482000000076,-1375408.263000000035
1451074.51640000008,-1375419.572200000053
1451072.11819999991,-1375426.955899999943
1451060.785099999979,-1375442.160499999998
1451057.094800000079,-1375463.78469999996
1451039.552799999947,-1375503.550000000047
1451021.887700000079,-1375538.891700000037
1450997.918099999893,-1375579.693600000115
1450988.737100000028,-1375597.096499999985
1450992.078500000061,-1375625.215700000059
1450990.007999999914,-1375638.293400000082
1450983.124599999981,-1375647.688700000057
1450967.196599999908,-1375656.622100000037
1450957.985199999996,-1375666.392900000094
1450935.811200000113,-1375714.549399999902
1450930.573700000066,-1375741.514200000092
1450922.769099999918,-1375759.967799999984
1450872.946100000059,-1375855.905800000066
1450867.087300000014,-1375875.318200000096
1450875.848400000017,-1375892.372699999949
1450870.069600000046,-1375908.578599999892
1450861.264200000092,-1375920.829300000099
1450855.869600000093,-1375935.715799999889
1450842.064599999925,-1375939.222800000105
1450831.738600000041,-1375938.342500000028
1450817.631999999983,-1375943.803499999922
1450806.761600000085,-1375950.65559999994
1450805.66650000005,-1375966.121499999892
1450820.57890000008,-1375969.4402999999
1450830.173500000034,-1375980.636500000022
1450802.746000000043,-1376033.457699999912
1450791.242199999979,-1376051.234699999914
1450764.317299999995,-1376107.175899999915
1450748.957699999912,-1376134.492000000086
1450714.908800000092,-1376205.59030000004
1450686.754200000083,-1376268.725700000068
1450661.747900000075,-1376317.977200000081
1450629.087300000014,-1376375.474699999904
1450619.381400000071,-1376382.146399999969
1450612.325200000079,-1376394.099099999992
1450605.09169999999,-1376408.656799999997
1450603.824400000041,-1376430.506400000071
1450586.993599999929,-1376456.153600000078
1450578.705899999943,-1376475.324500000104
1450574.768399999943,-1376488.062399999937
1450559.734100000001,-1376502.589600000065
1450554.53190000006,-1376514.891199999955
1450543.815100000007,-1376533.813400000101
1450538.601400000043,-1376546.124499999918
1450532.16650000005,-1376565.636699999915
1450518.138299999991,-1376586.365500000073
1450484.438199999975,-1376630.021100000013
